Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
417,41030,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,43,282,61,39,-8,104,69
660,41030,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,30,0,110,98,973,38,30,-15,136,53
234,41030,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,80,120,70,200,94,697,141,31,79,235,62
513,41030,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,90,150,100,240,114,555,159,35,101,273,58
740,41030,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,180,120,350,149,1156,149,41,84,298,65
740,41030,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,70,20,130,53,361,65,20,11,118,54
330,41030,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,52,361,71,17,27,123,44
513,41030,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,60,30,100,42,384,61,13,24,103,37
440,41030,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,53,458,75,48,-2,128,77
419,41030,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,20,464,29,5,12,49,17
567,41030,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,40,60,29,835,42,8,23,71,19
920,41030,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,45,410,65,14,27,110,38
262,41030,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,64,551,90,58,2,154,88
608,41030,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,78,995,92,24,47,170,45
262,41030,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,599,62,15,35,110,27
262,41030,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,58,338,72,22,17,130,55
262,41030,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,599,129,83,17,221,112
715,41030,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,120,80,210,87,472,117,28,62,204,55
715,41030,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,48,351,82,14,45,130,37
262,41030,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,53,803,77,14,51,130,26
860,41030,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,70,50,110,44,844,65,12,42,109,23
475,41030,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,30,60,23,787,34,6,17,57,17
475,41030,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,64,551,90,58,3,154,87
203,41030,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,48,334,65,15,22,113,43
959,41030,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,110,1020,165,36,98,275,67
860,41030,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,77,529,96,29,33,173,63
475,41030,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,60,40,110,68,998,80,21,38,148,42
352,41030,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,60,40,90,36,838,53,10,32,89,21
239,41030,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,90,70,140,53,803,77,14,52,130,25
786,41030,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,92,599,129,83,17,221,112
863,41030,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,87,472,117,28,62,204,55
904,41030,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,90,130,90,220,94,697,141,31,78,235,63
321,41030,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,100,150,100,250,114,555,159,35,100,273,59
941,41030,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,599,62,15,35,110,27
305,41030,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,58,338,72,22,17,130,55
239,41030,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,80,50,130,78,995,92,24,47,170,45
857,41030,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,835,42,8,22,71,20
413,41030,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,20,50,20,464,29,5,12,49,17
413,41030,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,60,0,110,53,491,61,48,-16,114,77
339,41030,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,150,100,290,149,1156,149,41,84,298,65
978,41030,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,460,430,520,64,-663,487,21,434,551,53
857,41030,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,50,20,90,53,361,65,20,12,118,53
603,41030,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,20,50,20,829,29,5,12,49,17
603,41030,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,645,43,0,32,43,11
603,41030,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,282,61,39,-7,104,68
603,41030,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,182,42,12,-3,76,45
603,41030,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,40,110,51,265,74,16,35,125,39
603,41030,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,80,50,120,52,397,80,17,31,132,49
603,41030,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,212,45,13,-1,81,46
518,41030,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,110,160,120,270,104,871,152,29,112,256,40
716,41030,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,160,120,270,104,821,152,29,111,256,41
516,41030,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,130,100,220,86,499,124,24,89,210,35
646,41030,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-50,-180,60,121,1673,-52,109,-195,69,143
212,41030,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,290,210,530,260,1271,283,72,187,543,96
585,41030,East,Major Market,Colombian,Beans,Coffee,New York,Regular,280,430,300,710,302,2250,454,105,295,756,159
315,41030,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,300,200,500,265,1613,386,100,252,651,134
315,41030,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,170,-20,-90,150,235,2169,-37,72,-131,198,94
318,41030,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,40,90,45,410,65,14,28,110,37
985,41030,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,64,-113,90,58,3,154,87
225,41030,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,70,50,110,48,351,82,14,44,130,38
985,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,48,599,63,15,35,111,28
337,41030,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,77,529,96,29,33,173,63
318,41030,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,793,59,11,36,99,23
318,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,60,100,80,160,53,803,77,14,52,130,25
505,41030,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,39,212,53,12,14,92,39
505,41030,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,40,10,60,34,-104,42,12,-4,76,46
505,41030,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,282,61,39,-7,104,68
505,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,20,829,29,5,12,49,17
505,41030,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,976,37,9,7,68,30
505,41030,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,100,60,160,52,397,80,17,31,132,49
505,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,120,50,10,170,98,973,38,30,-15,136,53
405,41030,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,80,120,80,200,94,697,141,31,79,235,62
918,41030,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,114,-387,159,35,101,273,58
405,41030,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,20,464,29,5,13,49,16
918,41030,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,70,20,120,58,338,72,22,17,130,55
918,41030,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,130,40,210,92,599,129,83,17,221,112
580,41030,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,43,602,56,14,30,99,26
405,41030,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,50,40,80,29,835,42,8,22,71,20
430,41030,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,70,110,90,180,86,499,124,24,88,210,36
254,41030,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,80,50,130,64,-161,96,21,44,160,52
254,41030,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,140,120,220,104,821,152,29,112,256,40
915,41030,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,80,50,120,52,361,71,17,27,123,44
512,41030,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,42,384,61,13,25,103,36
430,41030,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,290,350,270,640,235,1060,277,72,183,512,94
956,41030,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,584,107,27,68,190,39
435,41030,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,60,50,90,39,799,58,10,36,97,22
435,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,48,599,63,15,36,111,27
435,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,60,40,100,44,844,65,12,42,109,23
435,41030,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,100,60,180,68,998,80,21,38,148,42
435,41030,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,48,334,65,15,22,113,43
435,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,77,529,96,29,34,173,62
435,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,51,265,74,16,34,125,40
435,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,397,80,17,32,132,48
435,41030,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,30,-10,110,98,973,38,30,-15,136,53
435,41030,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,50,10,70,43,282,61,39,-8,104,69
435,41030,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,39,212,53,12,14,92,39
801,41030,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,10,50,34,182,42,12,-3,76,45
415,41030,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,260,180,500,260,1559,261,72,165,521,96
209,41030,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,30,270,121,788,168,109,25,289,143
626,41030,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,250,330,220,580,263,1433,349,86,230,612,119
209,41030,West,Major Market,Amaretto,Beans,Coffee,California,Regular,160,-30,-80,130,127,1215,-21,40,-84,106,63
650,41030,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,560,410,940,302,2250,454,105,295,756,159
714,41030,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,195,1952,-32,64,-142,163,110
760,41030,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,140,120,220,104,871,152,29,111,256,41
805,41030,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,200,250,180,450,235,1060,277,72,183,512,94
805,41030,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,584,107,27,67,190,40
310,41030,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,110,100,170,104,821,152,29,111,256,41
530,41030,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,90,80,140,86,499,124,24,89,210,35
714,41030,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,60,30,100,64,593,96,21,43,160,53
775,41030,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,645,43,0,31,43,12
775,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,20,829,29,5,13,49,16
775,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,20,784,29,5,13,49,16
702,41030,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,212,45,13,-1,81,46
775,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,788,168,109,25,289,143
775,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,240,160,400,195,956,270,64,160,465,110
775,41030,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,170,120,270,127,671,185,40,121,312,64
702,41030,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,170,240,170,410,263,1433,349,86,231,612,118
775,41030,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,180,120,350,260,1559,261,72,164,521,97
702,41030,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,170,-170,-250,0,265,3742,-265,100,-380,18,133
775,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,976,37,9,6,68,31
541,41030,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,60,20,110,53,361,65,20,11,118,54
541,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,52,361,71,17,27,123,44
541,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,1156,149,41,83,298,66
503,41030,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,100,40,160,53,458,75,48,-2,128,77
971,41030,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,60,80,30,140,48,422,68,15,8,116,60
503,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,30,794,45,8,26,75,19
971,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,602,56,14,30,99,26
503,41030,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,20,464,29,5,12,49,17
503,41030,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,90,50,150,94,697,141,31,79,235,62
971,41030,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,114,555,159,35,101,273,58
971,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,70,40,120,42,384,61,13,25,103,36
206,41030,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,599,62,15,34,110,28
206,41030,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,58,338,72,22,16,130,56
206,41030,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,78,995,92,24,47,170,45
253,41030,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,130,90,210,71,373,104,22,58,175,46
206,41030,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,150,100,240,110,1020,165,36,98,275,67
206,41030,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,40,793,59,11,36,99,23
509,41030,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,48,351,82,14,44,130,38
360,41030,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,50,30,70,45,410,65,14,27,110,38
425,41030,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,64,551,90,58,2,154,88
253,41030,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,92,599,129,83,16,221,113
719,41061,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,11,115,53
970,41061,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,53,1028,64,16,27,117,37
720,41061,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,29,99,27
719,41061,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,99,230,37
303,41061,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,54,641,81,17,33,135,48
719,41061,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,113,897,163,31,121,276,42
970,41061,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,574,107,27,68,190,39
719,41061,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,180,140,310,123,947,178,34,132,301,46
720,41061,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,90,260,149,1245,149,41,83,298,66
720,41061,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,10,90,44,496,63,40,-7,107,70
719,41061,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,60,30,100,50,397,68,16,24,118,44
312,41061,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,562,136,26,99,230,37
312,41061,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,54,641,81,17,33,135,48
312,41061,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,310,430,300,740,272,1616,362,89,241,634,121
312,41061,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,310,210,610,260,1715,261,72,164,521,97
815,41061,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,210,290,190,500,200,1095,278,66,167,478,111
630,41061,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,140,220,160,360,141,764,204,45,135,345,69
630,41061,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,130,240,113,897,163,31,121,276,42
630,41061,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,574,107,27,67,190,40
309,41061,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,947,178,34,133,301,45
641,41061,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,230,150,450,260,1715,261,72,164,521,97
563,41061,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,300,180,530,271,1714,332,102,197,603,135
515,41061,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,21,798,32,5,15,53,17
319,41061,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,602,43,0,31,43,12
641,41061,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,23,843,35,6,18,58,17
563,41061,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,32,996,38,9,8,70,30
712,41061,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,22,608,30,7,11,52,19
641,41061,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,230,320,230,550,272,1616,362,89,241,634,121
319,41061,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,120,180,140,300,141,764,204,45,136,345,68
636,41061,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,50,20,80,41,239,55,13,14,96,41
573,41061,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,30,30,-10,60,35,204,43,13,-3,78,46
573,41061,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,236,46,13,0,82,46
660,41061,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,40,60,40,100,37,876,55,10,33,92,22
573,41061,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,40,100,36,828,53,10,31,89,22
573,41061,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,90,40,170,76,580,93,28,31,169,62
314,41061,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,50,140,65,1042,77,20,35,142,42
660,41061,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,70,20,110,52,313,73,47,-4,125,77
636,41061,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,90,30,0,120,116,1142,25,35,-33,141,58
513,41061,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,150,90,240,111,767,167,36,99,278,68
937,41061,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,100,140,90,240,118,636,164,36,105,282,59
419,41061,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,180,120,350,149,1245,149,41,83,298,66
419,41061,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,396,64,19,12,115,52
513,41061,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,50,397,68,16,24,118,44
614,41061,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,38,414,55,12,19,93,36
937,41061,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,20,110,44,496,63,40,-6,107,69
614,41061,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,478,26,5,9,44,17
